objectID,title,culture,period,accessionYear,primaryImageSmall,dimensions
36061,Landscape with Scholar and Attendant,China,Ming dynasty,1947,,"Image: 72 3/4 × 39 7/8 in. (184.8 × 101.3 cm)
Overall with mounting: 97 1/2 × 42 7/8 in. (247.7 × 108.9 cm)
Overall with knobs: 97 1/2 × 45 in. (247.7 × 114.3 cm)"
51647,Landscape (in Mi Fu style),China,unknown,1947,,71 x 38 3/8 in. (180.3 x 97.5 cm)
51799,Landscape with Pavilion and People,China,unknown,1953,,73 3/8 x 38 5/8 in. (186.4 x 98.1 cm)
42484,Incense Burner in Shape of Lion (one of a pair),China,Yuan dynasty,1934,https://images.metmuseum.org/CRDImages/as/web-large/34_113_3_DT5091.jpg,H. 8 3/4 in. (22.2 cm)
73001,"Landscape Sketches of Mt. Danxia, Guangdong",China,unknown,2005,,Overall: 21 x 14 1/4 in. (53.4 x 36.2 cm)
51775,Landscape Painted on Paper with Black Lacquer Mount,China,unknown,1952,,H. (blades) 11 3/4 in. (29.8 cm); W. (open) 19 3/4 in. (50.2 cm)
51778,Landscape in the Style of Ni Zan,China,Qing dynasty,1952,,37 1/4 x 18 3/4 in. (94.6 x 47.6 cm)
36403,Landscape in the Style of Ni Zan,China,unknown,1986,,7 15/16 x 21 3/4 in. (20.2 x 55.2 cm)
75645,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75628,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75641,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75653,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75632,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75661,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75648,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75656,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75633,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75646,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75659,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75660,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75649,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75662,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75658,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75655,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75642,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75669,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75663,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75686,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75692,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75711,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75665,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75706,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75701,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75672,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75673,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75690,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75675,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75703,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75670,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75694,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75697,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75693,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75671,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75664,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75688,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75689,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75712,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75666,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75668,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75678,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75679,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75698,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75708,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75699,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75676,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75677,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75695,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75667,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75674,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75710,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
73238,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (each, closed): 9 1/16 x 13 in. (23 x 33 cm)"
73004,"Landscape Sketches of Mt. Danxia, Guangdong",China,unknown,2005,,Overall: 14 1/4 x 21 3/8 in. (36.2 x 54.3 cm)
73006,"Landscape Sketches of Mt. Danxia, Guangdong",China,unknown,2005,,Overall: 14 1/4 x 21 3/8 in. (36.2 x 54.3 cm)
35986,Landscape with Chicken,China,Ming-Qing,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153842.jpg,6 1/2 x 20 3/8 in. (16.5 x 51.8 cm)
42317,Vase with Nine Peaches,China,Qing dynasty,1917,https://images.metmuseum.org/CRDImages/as/web-large/DP249036.jpg,H. 20 in. (50.8 cm); Diam. 16 in. (40.6 cm); Diam. of rim 4 1/2 in. (11.4 cm); Diam. of foot 7 in. (17.8 cm)
756889,Garden scene,China,Qing dynasty,2017,https://images.metmuseum.org/CRDImages/as/web-large/DP-14063-026.jpg,"Image: 13 × 11 in. (33 × 27.9 cm)
Sheet: 20 15/16 × 20 15/16 in. (53.2 × 53.2 cm)"
40738,Basin with scene of Daoist immortals,China,Ming-Qing,1929,https://images.metmuseum.org/CRDImages/as/web-large/29_110_85_S1_sf.jpg,H. 5 3/8 in. (13.7 cm); W.  22 1/2 in. (57.2 cm); D. 5 1/2 in. (14 cm); Diam. of foot: 16 in. (40.6 cm)
49891,Basin with lotus pond,China,Ming dynasty,1961,https://images.metmuseum.org/CRDImages/as/web-large/61_200_4.jpg,"H. 7 3/8 in. (18.7 cm); Diam. 11 1/4 in. (28.6 cm)
Diam. of rim: 11 1/4 in. (28.6 cm)
Diam. of foot: 7 in. (17.8 cm)"
44090,Panel with the moon goddess and attendants,China,Ming dynasty,1946,https://images.metmuseum.org/CRDImages/as/web-large/DP-26507-001.jpg,Overall: 11 x 24 in. (27.9 x 61 cm)
42319,Bowl with flowers,China,Qing dynasty,1965,https://images.metmuseum.org/CRDImages/as/web-large/DT223854.jpg,H. 2 1/8 in. (5.4 cm); Diam. 4 1/2 in. (11.4 cm); Diam. of foot 1 3/4 in. (4.4 cm)
